Satellite, Latitude, Longitude, Altitude
STARLINK-5963, -52.662814, 101.477709, 587.53
STARLINK-5989, 47.096024, -83.741784, 580.34
STARLINK-6352, 54.827132, 22.493288, 581.95
STARLINK-6357, 14.273322, 48.063205, 574.34
STARLINK-6354, 35.189753, 38.584841, 577.63
STARLINK-5931, 5.642185, -104.561884, 574.26
STARLINK-6341, -7.001555, 55.869319, 575.57
STARLINK-6326, -35.229468, -141.636468, 583.34
STARLINK-6336, -28.069361, 64.424810, 581.01
STARLINK-6325, -13.209091, -151.611936, 576.50
STARLINK-6345, -53.798681, -176.325210, 590.36
STARLINK-5977, -26.962218, 83.776167, 580.64
STARLINK-6046, -15.603129, -112.386751, 577.09
STARLINK-6052, 55.721767, 41.188763, 582.65
STARLINK-6060, -65.255476, 104.994069, 594.17
STARLINK-6061, 27.188683, -116.190652, 575.88
STARLINK-6049, 26.771400, -96.114607, 575.76
STARLINK-6058, -36.456439, -122.077509, 583.92
STARLINK-6068, -68.857286, 163.845979, 595.17
STARLINK-5953, -46.477662, 95.541108, 587.73
STARLINK-6036, 64.427043, -57.542636, 584.85
STARLINK-6087, -14.339081, -132.164909, 576.80
STARLINK-6070, -64.700970, 103.222352, 594.13
STARLINK-6029, 36.280880, 57.829803, 577.87
STARLINK-6069, -54.770642, -157.636886, 590.87
STARLINK-6064, -55.483050, -158.560394, 591.15
STARLINK-6072, 65.440720, -94.460973, 584.81
STARLINK-6073, 28.009637, -115.807244, 576.04
STARLINK-6042, -44.631516, 169.602704, 527.06
STARLINK-6040, -64.513240, 122.514909, 594.07
STARLINK-6031, 15.395816, 67.492592, 574.48
STARLINK-6063, 68.412587, -33.037196, 585.27
STARLINK-6065, -15.186077, -132.487672, 576.97
STARLINK-6056, -69.451408, 178.164325, 595.38
STARLINK-6059, -47.247266, 96.185932, 588.00
STARLINK-6057, 69.246798, 0.611941, 585.58
STARLINK-6067, 48.267729, -102.992856, 580.74
STARLINK-5982, -5.862073, 75.316778, 575.06
STARLINK-6028, -69.221615, -179.452792, 595.26
STARLINK-30119, 21.653350, -108.997723, 559.05
STARLINK-30120, 9.901137, -94.717311, 558.39
STARLINK-30084, -2.423892, -81.445715, 559.16
STARLINK-30114, 43.063792, -169.325356, 563.26
STARLINK-30151, -25.861442, -53.001675, 565.02
STARLINK-30152, -35.311291, -35.104307, 568.36
STARLINK-30128, 20.506618, 93.413537, 558.81
STARLINK-30131, 43.156041, 160.919330, 563.19
STARLINK-30069, -41.548930, -13.283291, 570.03
STARLINK-30144, -43.055551, 10.629851, 571.34
STARLINK-30142, -39.506897, 34.151092, 569.91
STARLINK-30133, -31.836364, 54.188205, 566.98
STARLINK-30123, 41.447067, 166.448573, 562.87
STARLINK-30076, -21.515769, 70.748462, 563.45
STARLINK-30073, 34.545640, 130.358030, 561.37
STARLINK-30078, -9.784896, 84.980459, 560.30
STARLINK-30135, 31.912375, -125.615426, 560.80
STARLINK-30137, -14.626249, -68.017188, 561.60
STARLINK-30136, 35.157451, 144.842306, 561.33
STARLINK-6206, -42.023030, -35.354172, 571.02
STARLINK-6209, -36.303257, 19.035584, 568.78
STARLINK-6182, -42.882203, -27.288981, 571.50
STARLINK-5707, -41.982605, -3.003798, 570.97
STARLINK-6177, -16.066797, 52.636758, 561.91
STARLINK-5853, -38.637963, 12.146613, 569.74
STARLINK-6175, 4.250876, 74.995919, 558.71
STARLINK-6171, -30.504321, 31.657362, 566.52
STARLINK-5515, 27.450531, 104.001492, 559.81
STARLINK-5095, -19.924503, 47.794658, 562.99
STARLINK-5496, 30.752898, 109.731173, 560.59
STARLINK-6180, 16.350122, 88.636048, 558.63
STARLINK-6181, 36.120802, -160.922014, 561.59
STARLINK-6169, 38.818475, 129.393119, 562.11
STARLINK-5528, 38.504314, -167.844742, 562.07
STARLINK-6213, 42.906106, 152.635925, 563.04
STARLINK-6219, 15.791245, -127.465445, 558.39
STARLINK-6216, 41.916509, 177.009308, 562.85
STARLINK-6144, 19.672486, -132.308486, 558.85
STARLINK-6208, 26.931053, -142.670349, 559.63
STARLINK-6202, -8.653179, -100.659827, 560.19
STARLINK-6200, 3.640082, -113.847213, 558.68
STARLINK-6205, -30.997701, -70.242905, 566.89
STARLINK-6203, -20.514251, -86.528243, 563.29
STARLINK-6207, -19.224950, -100.342157, 562.89
STARLINK-6185, -36.660446, -57.581363, 568.90
STARLINK-6195, -29.910909, -84.376188, 566.50
STARLINK-6192, -27.689480, -76.044098, 565.56
STARLINK-6193, -4.929493, 52.202013, 559.65
STARLINK-6183, -15.320610, -105.172186, 561.53
STARLINK-6098, -42.980474, -25.911845, 571.51
STARLINK-6110, -41.746269, -50.180525, 570.93
STARLINK-6186, -31.263775, 17.233556, 566.85
STARLINK-5999, -35.799850, -71.973360, 568.51
STARLINK-6179, -9.017450, 47.752022, 560.27
STARLINK-6116, -42.244566, -17.915632, 571.25
STARLINK-5805, 3.335687, 61.008827, 558.49
STARLINK-5950, -36.892753, 4.438355, 569.02
STARLINK-5961, 26.654521, 89.724613, 559.72
STARLINK-5965, -16.975731, 38.523392, 562.22
STARLINK-5973, 41.812799, 129.799673, 562.95
STARLINK-5971, 15.439390, 74.533731, 558.45
STARLINK-5951, 42.766381, 137.764620, 563.05
STARLINK-5966, 35.919036, 107.893646, 561.55
STARLINK-5960, 36.708020, -175.486830, 561.77
STARLINK-5958, 38.316503, 114.726066, 562.03
STARLINK-5937, 20.561315, -146.475132, 558.96
STARLINK-5952, 42.174809, 162.188170, 562.90
STARLINK-5731, -3.607228, -119.128489, 559.45
STARLINK-5733, 8.714572, -132.347676, 558.29
STARLINK-5746, 31.036665, -162.768798, 560.68
STARLINK-5808, 40.540370, 81.958072, 562.54
STARLINK-5847, -39.750897, -21.136535, 570.09
STARLINK-5850, -29.038289, -47.269363, 566.06
STARLINK-5845, -37.508637, 41.314621, 569.23
STARLINK-5839, -34.959189, 48.029686, 568.24
STARLINK-5860, -41.325314, 26.614993, 570.73
STARLINK-5865, 10.440552, 107.400634, 558.33
STARLINK-5881, 29.188204, 132.558971, 560.16
STARLINK-6237, -17.975497, 75.924875, 562.39
STARLINK-6353, 39.851289, 158.826350, 562.55
STARLINK-6223, 43.109465, -177.501833, 563.24
STARLINK-6217, 32.361276, 138.493669, 560.72
STARLINK-6211, 42.429355, -161.239958, 563.12
STARLINK-6227, 42.566888, 174.282408, 563.13
STARLINK-5869, 28.614386, -119.798615, 560.14
STARLINK-5536, 18.608059, -118.328759, 558.72
STARLINK-5832, 1.546079, -85.974977, 558.79
STARLINK-5822, 37.342458, -138.633007, 561.82
STARLINK-5830, 5.665310, -90.382748, 558.40
STARLINK-5827, 13.784571, -99.446800, 558.45
STARLINK-5824, -18.609095, -63.354077, 562.61
STARLINK-5844, -10.723149, -72.717459, 560.53
STARLINK-5821, -43.017057, -12.391576, 571.47
STARLINK-5828, 7.040358, -104.016649, 558.45
STARLINK-5834, -28.273887, -61.579607, 565.69
STARLINK-5843, -9.348964, -86.395336, 560.17
STARLINK-5838, 2.967787, -99.633388, 558.65
STARLINK-5773, -22.409710, -58.324454, 563.77
STARLINK-5542, -40.067732, 19.500194, 570.34
STARLINK-6155, -17.306082, -77.128686, 562.28
STARLINK-6194, -42.323638, -20.463583, 571.14
STARLINK-6246, -21.162504, -72.171060, 563.52
STARLINK-6245, -26.220398, 51.507595, 565.14
STARLINK-6243, -37.105056, -42.851597, 568.94
STARLINK-6184, -14.979837, 66.564949, 561.62
STARLINK-6248, -35.586659, 33.493562, 568.50
STARLINK-6253, 13.532410, 97.915185, 558.40
STARLINK-6240, -18.889382, 61.758168, 562.65
STARLINK-6232, 28.422115, 118.233750, 560.09
STARLINK-6247, -6.919296, 75.679628, 559.81
STARLINK-6251, 37.206861, 137.002761, 561.85
STARLINK-6257, 5.424913, 88.884181, 558.50
STARLINK-6259, 37.904367, -153.314209, 561.99
STARLINK-6254, 39.390720, 144.050026, 562.37
STARLINK-6262, 42.620306, -176.045418, 563.14
STARLINK-6225, 43.038227, 167.604050, 563.16
STARLINK-6229, 29.387390, -134.140638, 560.37
STARLINK-6235, 25.967958, -128.536329, 559.63
STARLINK-6132, 7.208508, -88.673600, 558.52
STARLINK-6111, 26.474636, -64.418593, 560.09
STARLINK-6123, 37.136962, -68.721347, 561.82
STARLINK-6130, 19.145281, -74.738912, 559.00
STARLINK-6097, 29.844596, -58.791507, 560.28
STARLINK-6118, 41.741422, -24.500130, 562.91
STARLINK-6131, 20.734905, 59.431810, 558.89
STARLINK-6099, 38.203865, -39.491220, 561.99
STARLINK-6139, 36.839409, 30.286316, 561.70
STARLINK-6134, 35.761648, -46.363473, 561.47
STARLINK-6140, -3.414342, 86.803191, 559.27
STARLINK-6141, 42.969463, -0.041534, 563.27
STARLINK-6142, 16.893556, 64.330045, 558.54
STARLINK-6125, 4.845116, 77.996499, 558.41
STARLINK-6085, -15.538074, 100.358969, 561.79
STARLINK-6129, 27.944765, 48.819429, 559.93
STARLINK-6148, -26.711344, 115.521327, 565.09
STARLINK-6151, -7.515885, 91.228299, 559.91
STARLINK-6150, -38.348484, 140.541128, 569.60
STARLINK-6147, -19.404666, 105.159704, 562.80
STARLINK-6152, -39.021668, -156.902510, 569.95
STARLINK-6149, -42.764819, 163.474389, 571.39
STARLINK-6154, -31.072118, -137.135776, 566.88
STARLINK-6146, -42.952480, 179.811815, 571.34
STARLINK-6100, 18.248972, -88.903356, 558.80
STARLINK-6167, -42.177010, -172.138194, 571.10
STARLINK-6165, -16.756601, -115.936361, 562.28
STARLINK-6163, -36.741478, -149.880492, 569.05
STARLINK-6170, -32.120405, -151.329465, 567.28
STARLINK-6172, -20.622100, -120.853717, 563.26
STARLINK-6162, -18.061869, -129.711146, 562.63
STARLINK-6128, 3.516129, -93.522615, 558.62
STARLINK-6143, 29.113729, -73.099068, 560.48
STARLINK-6133, -21.873207, -134.693617, 563.68
STARLINK-6127, 42.451673, -6.962688, 563.02
STARLINK-6112, -10.157889, -120.404765, 560.32
STARLINK-5347, 35.172982, -60.840216, 561.61
STARLINK-5336, -6.098366, -115.946971, 559.61
STARLINK-5355, 42.549573, -31.420135, 563.18
STARLINK-5357, 39.576891, 8.485971, 562.30
STARLINK-5361, 28.715011, 34.500408, 560.08
STARLINK-5358, 17.791561, 50.194811, 558.64
STARLINK-5150, 43.066666, -15.047988, 563.26
STARLINK-5768, -14.645875, 86.270498, 561.35
STARLINK-5791, 9.833250, 59.525407, 558.26
STARLINK-5765, -29.328820, 106.839956, 566.07
STARLINK-5788, -42.599973, 148.647569, 571.26
STARLINK-5778, 19.552836, 21.912776, 558.87
STARLINK-5780, -2.460970, 72.757892, 559.01
STARLINK-5776, -6.558937, 77.159975, 559.74
STARLINK-6164, 5.774456, 63.969456, 558.19
STARLINK-5879, 28.318733, -87.475179, 559.86
STARLINK-6106, -25.921053, 101.263087, 564.87
STARLINK-6108, -37.291098, -164.444891, 569.33
STARLINK-6137, -42.401324, 173.042572, 571.22
STARLINK-5525, -36.403447, -108.889123, 569.01
STARLINK-5520, -42.028583, -86.801153, 571.15
STARLINK-5880, -12.003034, 5.921261, 560.88
STARLINK-5875, -43.160532, -70.621445, 571.53
STARLINK-5870, -33.557325, -25.906052, 567.88
STARLINK-5519, -40.543836, -46.650096, 570.43
STARLINK-5983, -23.649476, -8.767785, 564.23
STARLINK-6294, -42.852230, -62.415184, 571.29
STARLINK-6350, 16.381685, 37.191461, 558.62
STARLINK-5996, 0.155364, 19.147269, 559.07
STARLINK-6230, 27.495211, 52.590306, 559.83
STARLINK-6233, 4.279080, 23.543234, 558.52
STARLINK-6250, 40.717098, 85.407901, 562.50
STARLINK-5840, -12.717701, -147.569070, 561.43
STARLINK-5872, -16.696736, -142.858096, 561.91
STARLINK-5866, 11.790604, -174.268235, 558.20
STARLINK-6368, -24.195265, -132.908964, 564.44
STARLINK-6360, 19.639234, 176.254634, 558.84
STARLINK-6315, 0.907012, -174.552337, 558.68
STARLINK-6365, -0.480585, -160.937894, 558.86
STARLINK-6334, -26.555077, -141.486554, 565.24
STARLINK-6330, -27.712193, -127.486229, 565.56
STARLINK-6351, -43.148340, -85.475398, 571.53
STARLINK-6349, -11.383190, -161.235529, 560.92
STARLINK-6306, -22.993104, -146.772350, 564.15
STARLINK-6346, -15.357039, -156.617131, 561.80
STARLINK-5610, -41.757412, -101.601633, 570.93
STARLINK-5587, -35.820487, -123.411277, 568.73
STARLINK-5049, 23.107158, 32.954264, 559.20
STARLINK-5039, -42.977091, -77.338512, 571.59
STARLINK-5514, -39.117675, -53.994254, 569.94
STARLINK-5517, -34.201786, -40.396610, 567.98
STARLINK-5488, -0.784627, 5.141633, 559.00
STARLINK-5513, -24.478925, -22.980508, 564.54
STARLINK-5511, 26.678099, 38.275989, 559.63
STARLINK-5516, -20.794519, -17.841018, 563.38
STARLINK-5490, 40.317401, 70.615502, 562.46
STARLINK-5481, 35.928788, 56.431356, 561.50
STARLINK-5512, 8.681325, 176.224476, 558.24
STARLINK-5503, 15.468015, 23.082686, 558.41
STARLINK-5476, 43.153873, 94.535101, 563.15
STARLINK-5026, 34.020610, 139.636433, 561.05
STARLINK-5485, 33.361988, 154.082822, 560.92
STARLINK-5504, 41.815522, 78.339835, 562.90
STARLINK-5509, 30.276683, 160.162795, 560.37
STARLINK-5858, 20.521627, 162.094417, 558.77
STARLINK-5890, 12.706162, 171.676393, 558.49
STARLINK-30198, 17.040223, 13.003757, 558.89
STARLINK-30239, 4.986689, 26.699745, 558.56
STARLINK-30210, -7.374916, 39.929340, 559.86
STARLINK-30235, -29.943744, 69.809187, 566.56
STARLINK-30206, 28.040535, -2.519353, 560.13
STARLINK-30238, -38.266110, 89.129041, 569.80
STARLINK-30234, -43.061882, 117.084639, 569.72
STARLINK-30241, 30.084479, -110.379065, 560.21
STARLINK-30199, -42.212446, 136.457141, 571.22
STARLINK-30236, -36.837288, 158.712781, 569.07
STARLINK-30201, -27.933796, 177.259169, 565.53
STARLINK-30233, -16.916467, -167.294294, 562.18
STARLINK-30232, -4.859773, -153.580995, 559.70
STARLINK-30211, 7.502040, -140.369431, 558.67
STARLINK-30177, 19.394459, -126.430106, 558.67
STARLINK-30200, 3.418872, -144.773298, 558.71
STARLINK-30209, 38.371105, -90.973823, 561.95
STARLINK-30194, 42.776510, -67.967750, 563.11
STARLINK-30163, 9.249954, 21.193762, 554.50
STARLINK-30184, 17.547339, -154.624447, 558.76
STARLINK-30175, 36.671178, -21.264930, 561.83
STARLINK-6290, 22.738935, 31.301831, 559.21
STARLINK-6138, -13.397561, 72.431333, 561.46
STARLINK-6212, 11.084533, 45.747164, 558.33
STARLINK-6234, 7.031577, 50.232601, 558.35
STARLINK-5831, -1.181849, 59.022304, 558.81
STARLINK-5585, -5.297758, 63.421388, 559.39
STARLINK-5589, -24.827412, 87.234663, 564.43
STARLINK-6316, -42.662266, 158.189877, 571.24
STARLINK-6320, 42.369297, -46.287618, 562.84
STARLINK-6322, -34.499779, 104.761378, 568.19
STARLINK-6374, -42.326532, 133.800243, 571.03
STARLINK-6332, -28.279005, 92.665907, 565.73
STARLINK-6321, -22.608898, -148.952312, 563.87
STARLINK-6377, -38.026025, -179.021936, 569.48
STARLINK-6375, 34.605810, -75.422741, 561.40
STARLINK-6379, -29.593860, -159.833761, 566.34
STARLINK-6380, 1.315971, -121.271963, 558.75
STARLINK-6373, -10.963906, -134.552416, 560.76
STARLINK-6359, 43.123077, -29.982151, 563.06
STARLINK-6378, 17.463326, -103.127225, 558.73
STARLINK-6372, 35.385964, 7.798545, 561.47
STARLINK-6376, 39.952289, -6.222640, 562.46
STARLINK-6362, 42.021685, -61.087730, 563.07
STARLINK-6331, 32.529281, 14.171854, 560.75
STARLINK-6297, 38.626868, -13.549074, 562.17
STARLINK-6324, 25.961643, 25.715070, 559.60
STARLINK-6293, 12.017966, 31.655839, 558.29
STARLINK-6276, 42.852248, -36.678842, 563.27
STARLINK-6355, 7.998720, 36.143781, 558.26
STARLINK-5600, 33.528903, -0.096494, 561.09
STARLINK-6299, -12.509720, 58.376298, 560.88
STARLINK-6347, 40.547722, -20.921918, 562.79
STARLINK-6348, -33.845914, 90.259230, 567.76
STARLINK-6340, -4.370378, 49.392908, 559.20
STARLINK-6343, -40.712118, 111.146938, 570.63
STARLINK-6356, -23.994731, 72.984842, 564.47
STARLINK-6338, -42.084616, 118.922907, 571.06
STARLINK-5007, -30.331986, -174.196113, 566.73
STARLINK-6174, -38.532469, 166.326930, 569.76
STARLINK-6215, -20.598941, -172.284542, 563.09
STARLINK-6218, -23.451926, -163.171109, 564.26
STARLINK-6168, -42.820353, 143.301462, 571.36
STARLINK-5353, 0.372722, -135.305484, 558.92
STARLINK-6032, -40.473489, 158.970626, 570.53
STARLINK-5975, 27.646198, -101.852310, 559.78
STARLINK-6370, -11.886248, -148.629272, 561.03
STARLINK-6369, 12.935977, 17.581786, 558.43
STARLINK-6363, 4.497118, -130.904812, 558.70
STARLINK-6367, 36.648441, -83.342408, 561.93
STARLINK-6358, 24.140267, -107.237177, 559.58
STARLINK-6364, -41.204838, 129.435621, 570.70
STARLINK-6361, 33.948093, -89.949142, 561.29
STARLINK-6366, -39.484778, 136.967819, 569.85
STARLINK-6371, -12.815723, -162.709991, 561.16
STARLINK-30240, 2.881128, 54.579214, 558.56
STARLINK-30192, -9.458594, 67.833536, 560.33
STARLINK-30195, -21.214722, 82.018173, 563.25
STARLINK-30207, 20.441678, -112.356750, 559.07
STARLINK-30205, -43.023932, 141.863186, 571.28
STARLINK-30222, -26.150350, -154.261217, 565.13
STARLINK-30172, -41.611041, 166.092204, 570.77
STARLINK-30214, 43.048860, -38.019176, 563.35
STARLINK-30182, -35.502769, -172.174363, 568.44
STARLINK-30191, -2.748986, -125.715802, 559.01
STARLINK-30193, -14.922583, -139.243808, 561.45
STARLINK-30208, 9.566383, -112.463018, 558.21
STARLINK-30224, 21.348309, -98.228528, 559.41
STARLINK-30043, 39.434285, -61.665981, 562.46
STARLINK-30221, 31.703288, -81.703202, 560.93
STARLINK-30189, -32.236966, 112.925333, 567.20
STARLINK-30170, -39.769758, 133.183639, 570.28
STARLINK-30188, -43.097177, 156.794554, 571.64
STARLINK-30105, -27.681059, 115.735820, 450.59
STARLINK-30102, -34.945280, -157.689512, 568.39
STARLINK-30180, -41.292701, -178.959858, 570.65
STARLINK-30183, -25.171917, -139.632460, 564.57
STARLINK-30237, -1.845458, -111.609571, 559.18
STARLINK-30158, -14.037249, -125.061529, 561.56
STARLINK-30173, -31.749122, 98.378971, 567.21
STARLINK-30159, 10.437085, -98.358577, 558.61
STARLINK-30160, 22.143829, -84.007485, 559.06
STARLINK-30146, 32.371802, -67.235552, 560.88
STARLINK-30197, 39.851890, -46.927070, 562.64
STARLINK-30181, 25.139076, 39.987167, 559.39
STARLINK-30215, 37.343898, 15.613640, 562.00
STARLINK-30162, 14.817651, 40.853763, 558.63
STARLINK-30178, 34.754798, 22.333541, 561.55
STARLINK-30196, 1.547697, 68.276177, 558.68
STARLINK-30225, -10.769034, 81.584398, 560.69
STARLINK-30217, -39.449862, 118.414886, 570.05
STARLINK-30216, -22.399735, 95.928725, 563.84
STARLINK-30165, 36.417895, 19.652852, 561.67
STARLINK-30140, 42.035338, 41.752016, 562.90
STARLINK-30185, 42.843716, 66.186600, 563.08
STARLINK-30077, 38.594188, 89.306813, 562.04
STARLINK-30229, 27.334759, 1.260979, 559.78
STARLINK-30088, 30.421667, 108.826959, 560.38
STARLINK-30091, 7.916641, 138.982286, 558.31
STARLINK-30115, -40.661473, -100.020048, 560.90
STARLINK-30116, 11.959985, 134.471648, 558.19
STARLINK-30092, -16.509519, 165.849664, 562.04
STARLINK-30039, -27.583684, -178.762992, 565.80
STARLINK-30171, -42.105083, -138.178873, 571.13
STARLINK-30186, -36.573959, -160.361705, 569.00
STARLINK-30190, -30.296086, -71.376300, 566.65
STARLINK-30204, -42.812759, -113.847011, 571.55
STARLINK-30187, -38.499492, -90.821074, 569.74
STARLINK-30110, 25.402760, 116.273624, 553.58
STARLINK-30155, -7.784026, -41.303741, 560.04
STARLINK-30161, 4.554801, -28.090344, 558.65
STARLINK-30176, 12.658183, -19.135613, 558.32
STARLINK-30154, -42.735907, -93.614940, 571.53
STARLINK-30145, -4.934371, 0.745161, 559.54
STARLINK-30226, 7.406057, 13.962516, 558.27
STARLINK-30203, 38.326651, 63.316736, 562.09
STARLINK-30169, -42.529421, -108.460376, 571.32
STARLINK-30164, 36.717687, 133.035623, 561.64
STARLINK-30072, 16.669528, 167.009556, 558.51
STARLINK-30228, -16.956586, -12.920871, 562.32
STARLINK-30230, 42.167741, 110.782763, 562.93
STARLINK-30213, 5.031199, -178.948719, 558.62
STARLINK-30227, -28.740536, -42.692514, 566.06
STARLINK-30212, -7.314687, -165.730588, 559.84
STARLINK-30219, -19.226937, -151.793506, 562.78
STARLINK-30074, 27.745138, 151.556043, 559.91
STARLINK-30082, -42.228831, -69.245887, 571.24
STARLINK-30153, -36.880765, -46.973192, 569.36
STARLINK-30147, -38.241891, -116.530907, 569.62
STARLINK-30157, -5.689945, 165.967330, 559.66
STARLINK-30168, -29.926383, -135.834155, 566.48
STARLINK-30231, -27.965174, -28.380909, 565.86
STARLINK-30081, 19.335283, 27.924565, 558.51
STARLINK-30149, 42.768401, 86.348697, 563.12
STARLINK-30259, 42.519227, 71.476246, 562.67
STARLINK-30256, 42.484492, 95.933041, 562.95
STARLINK-30261, 37.502745, 118.560882, 561.75
STARLINK-30260, 28.847752, 137.484044, 560.08
STARLINK-30253, -6.411139, -179.804800, 559.74
STARLINK-30257, 5.943163, 167.006047, 558.35
STARLINK-30250, -18.394154, -165.970802, 562.66
STARLINK-30269, -42.445509, -84.118335, 571.42
STARLINK-30266, -17.835061, -27.090901, 562.47
STARLINK-30270, -37.405783, -61.565766, 569.27
STARLINK-30268, -29.183373, -150.203828, 566.26
STARLINK-30251, -37.740359, -131.176680, 569.53
STARLINK-30254, -39.056050, 81.795188, 498.59
STARLINK-30264, 36.348296, 72.505847, 490.47
STARLINK-30262, -17.540609, 148.462458, 447.20
STARLINK-30166, 40.524176, -175.206161, 562.62
STARLINK-30223, -24.082625, -81.294909, 564.34
STARLINK-30218, -0.315574, -109.323557, 558.63
STARLINK-30138, -12.541420, -95.980444, 561.16
STARLINK-30255, -7.769294, 61.574542, 560.11
STARLINK-30252, 24.466244, -151.332319, 559.57
STARLINK-30258, -38.885603, -50.503711, 569.96
STARLINK-30174, -40.434110, 4.761781, 570.43
STARLINK-30248, -43.157533, -19.054499, 571.33
STARLINK-30052, -33.372013, 25.416692, 567.59
STARLINK-30245, -23.392730, 42.523842, 564.06
STARLINK-30041, -11.826681, 57.048275, 560.75
STARLINK-30244, 0.420982, 70.355808, 558.69
STARLINK-30246, 12.692327, 83.748000, 558.54
STARLINK-30075, 23.729740, 98.638335, 559.76
STARLINK-30148, 33.693251, 115.958597, 561.26
STARLINK-30249, 40.642709, 136.856290, 562.65
STARLINK-30141, 30.412489, -148.298729, 560.36
STARLINK-30150, 33.460303, -154.339983, 561.08
STARLINK-30056, 23.497152, -137.221441, 559.36
STARLINK-30100, 11.947471, -122.658327, 558.46
STARLINK-30309, -32.869862, 40.010053, 567.51
STARLINK-30306, -22.792640, 56.903754, 563.87
STARLINK-30323, -3.628852, 65.993693, 559.44
STARLINK-30329, -11.152171, 71.347256, 560.73
